# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Client_Info,,,,,,,,,,
# 20201001-20210320,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Date,Metro,Region,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
San Antonio,20210213,San Antonio TX,Texas,2,2,3,0.00%,6,00:04:33,0
San Antonio,20210216,San Antonio TX,Texas,2,2,2,0.00%,16,00:10:18,2
San Antonio,20210220,San Antonio TX,Texas,2,2,2,50.00%,1,00:01:39,0
San Antonio,20210223,San Antonio TX,Texas,2,2,2,100.00%,1,00:00:00,0
Southlake,20210228,Dallas-Ft. Worth TX,Texas,2,2,3,100.00%,1,00:00:00,0
Bountiful,20201218,Salt Lake City UT,Utah,2,2,5,80.00%,1.6,00:00:10,0
Bountiful,20201228,Salt Lake City UT,Utah,2,1,4,0.00%,4.25,00:01:56,0
Bountiful,20210105,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Bountiful,20210119,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Coalville,20210113,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Draper,20210128,Salt Lake City UT,Utah,2,1,3,33.33%,4.67,00:12:07,0
Heber City,20201219,Salt Lake City UT,Utah,2,1,2,100.00%,1,00:00:00,0
Heber City,20201222,Salt Lake City UT,Utah,2,1,6,66.67%,1.33,00:00:04,0
Heber City,20201223,Salt Lake City UT,Utah,2,1,3,33.33%,2.33,00:00:11,0
Heber City,20201227,Salt Lake City UT,Utah,2,1,2,0.00%,6.5,00:07:05,0
Heber City,20201230,Salt Lake City UT,Utah,2,0,6,33.33%,6.33,00:10:14,0
Heber City,20210103,Salt Lake City UT,Utah,2,1,2,50.00%,3,00:00:06,0
Heber City,20210109,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Heber City,20210110,Salt Lake City UT,Utah,2,1,2,50.00%,4,00:00:58,0
Heber City,20210115,Salt Lake City UT,Utah,2,0,2,100.00%,1,00:00:00,0
Heber City,20210122,Salt Lake City UT,Utah,2,0,2,50.00%,3,00:02:18,0
Heber City,20210123,Salt Lake City UT,Utah,2,0,2,100.00%,1,00:00:00,0
Heber City,20210125,Salt Lake City UT,Utah,2,1,3,66.67%,4,00:06:06,0
Heber City,20210128,Salt Lake City UT,Utah,2,1,4,100.00%,1,00:00:00,0
Heber City,20210211,Salt Lake City UT,Utah,2,0,2,0.00%,4,00:01:36,0
Heber City,20210218,Salt Lake City UT,Utah,2,0,5,20.00%,6.2,00:04:58,0
Heber City,20210219,Salt Lake City UT,Utah,2,1,3,66.67%,1.67,00:05:50,0
Heber City,20210227,Salt Lake City UT,Utah,2,1,2,0.00%,6,00:00:48,0
Heber City,20210303,Salt Lake City UT,Utah,2,1,2,50.00%,2.5,00:00:12,0
Kamas,20210103,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Kamas,20210122,Salt Lake City UT,Utah,2,2,2,0.00%,7,00:18:48,0
Lehi,20201226,Salt Lake City UT,Utah,2,2,2,0.00%,3,00:00:40,0
Lehi,20210103,Salt Lake City UT,Utah,2,2,7,85.71%,1.14,00:00:06,0
Lehi,20210109,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Lehi,20210204,Salt Lake City UT,Utah,2,1,2,100.00%,1,00:00:00,0
Lehi,20210213,Salt Lake City UT,Utah,2,2,2,0.00%,3.5,00:02:10,0
Lehi,20210309,Salt Lake City UT,Utah,2,1,2,100.00%,1,00:00:00,0
Orem,20201228,Salt Lake City UT,Utah,2,1,2,50.00%,1.5,00:09:37,0
Park City,20210109,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Park City,20210110,Salt Lake City UT,Utah,2,2,2,50.00%,3,00:00:43,0
Park City,20210128,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Park City,20210210,Salt Lake City UT,Utah,2,2,2,50.00%,5,00:07:32,0
Park City,20210213,Salt Lake City UT,Utah,2,2,2,50.00%,3,00:01:28,0
Park City,20210215,Salt Lake City UT,Utah,2,2,2,50.00%,3.5,00:02:54,0
Park City,20210219,Salt Lake City UT,Utah,2,1,2,50.00%,2.5,00:00:31,0
Park City,20210303,Salt Lake City UT,Utah,2,2,2,50.00%,1.5,00:00:10,0
Park City,20210306,Salt Lake City UT,Utah,2,2,2,0.00%,3,00:05:17,0
Provo,20201221,Salt Lake City UT,Utah,2,1,6,16.67%,3.67,00:00:26,0
Provo,20210105,Salt Lake City UT,Utah,2,1,3,66.67%,1.67,00:00:15,0
Provo,20210127,Salt Lake City UT,Utah,2,1,3,33.33%,4,00:04:56,0
Provo,20210128,Salt Lake City UT,Utah,2,1,4,25.00%,3,00:03:22,0
Riverton,20210317,Salt Lake City UT,Utah,2,2,2,50.00%,2,00:00:17,0
Roosevelt,20210118,Salt Lake City UT,Utah,2,2,2,50.00%,1.5,00:00:03,0
Salt Lake City,20201226,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Salt Lake City,20201231,Salt Lake City UT,Utah,2,2,2,50.00%,1.5,00:00:03,0
Salt Lake City,20210102,Salt Lake City UT,Utah,2,1,2,100.00%,1,00:00:00,0
Salt Lake City,20210103,Salt Lake City UT,Utah,2,1,2,100.00%,1,00:00:00,0
Salt Lake City,20210104,Salt Lake City UT,Utah,2,2,2,50.00%,3.5,00:01:08,0
Salt Lake City,20210110,Salt Lake City UT,Utah,2,2,2,50.00%,2,00:00:39,0
Salt Lake City,20210128,Salt Lake City UT,Utah,2,2,2,0.00%,3,00:00:40,0
Salt Lake City,20210208,Salt Lake City UT,Utah,2,2,4,25.00%,2.75,00:08:36,0
Salt Lake City,20210209,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Salt Lake City,20210211,Salt Lake City UT,Utah,2,1,2,50.00%,1.5,00:07:04,0
Salt Lake City,20210213,Salt Lake City UT,Utah,2,1,2,50.00%,2,00:01:19,0
Salt Lake City,20210220,Salt Lake City UT,Utah,2,2,2,0.00%,2.5,00:00:42,0
Salt Lake City,20210228,Salt Lake City UT,Utah,2,2,2,0.00%,4,00:01:06,0
Salt Lake City,20210302,Salt Lake City UT,Utah,2,1,2,50.00%,2.5,00:00:49,0
Salt Lake City,20210308,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Salt Lake City,20210309,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Salt Lake City,20210319,Salt Lake City UT,Utah,2,1,2,100.00%,1,00:00:00,0
South Jordan,20201229,Salt Lake City UT,Utah,2,1,2,50.00%,1.5,00:00:24,0
South Jordan,20210117,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
South Jordan,20210125,Salt Lake City UT,Utah,2,1,2,50.00%,1.5,00:00:17,0
Arlington,20210106,Washington DC (Hagerstown MD),Virginia,2,2,2,100.00%,1,00:00:00,0
Arlington,20210302,Washington DC (Hagerstown MD),Virginia,2,2,2,0.00%,4.5,00:01:14,0
Ashburn,20210203,Washington DC (Hagerstown MD),Virginia,2,2,2,100.00%,1,00:00:00,0
Ashburn,20210217,Washington DC (Hagerstown MD),Virginia,2,1,2,100.00%,1,00:00:00,0
Ashburn,20210305,Washington DC (Hagerstown MD),Virginia,2,1,2,100.00%,1,00:00:00,0
Charlottesville,20210109,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Goochland,20210316,Richmond-Petersburg VA,Virginia,2,2,3,33.33%,2.67,00:00:42,0
Richmond,20210206,Richmond-Petersburg VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Virginia Beach,20210316,Norfolk-Portsmouth-Newport News VA,Virginia,2,2,3,0.00%,6.67,00:20:02,0
Hartford,20210202,Burlington VT-Plattsburgh NY,Vermont,2,2,3,0.00%,7,00:06:16,1
Hartford,20210227,Burlington VT-Plattsburgh NY,Vermont,2,2,3,0.00%,10,00:12:55,2
Seattle,20201231,Seattle-Tacoma WA,Washington,2,1,2,0.00%,9,00:04:52,0
Seattle,20210102,Seattle-Tacoma WA,Washington,2,1,2,50.00%,5.5,00:05:14,0
Seattle,20210105,Seattle-Tacoma WA,Washington,2,1,3,66.67%,1.33,00:00:21,0
Seattle,20210109,Seattle-Tacoma WA,Washington,2,2,2,100.00%,1,00:00:00,0
Seattle,20210115,Seattle-Tacoma WA,Washington,2,1,2,100.00%,1,00:00:00,0
Seattle,20210203,Seattle-Tacoma WA,Washington,2,1,3,66.67%,2.33,00:00:24,0
Seattle,20210204,Seattle-Tacoma WA,Washington,2,1,2,100.00%,1,00:00:00,0
Seattle,20210205,Seattle-Tacoma WA,Washington,2,1,2,100.00%,1,00:00:00,0
Seattle,20210208,Seattle-Tacoma WA,Washington,2,1,2,100.00%,1,00:00:00,0
Seattle,20210215,Seattle-Tacoma WA,Washington,2,2,2,50.00%,3.5,00:00:48,0
Seattle,20210222,Seattle-Tacoma WA,Washington,2,2,3,66.67%,2,00:00:26,0
Seattle,20210224,Seattle-Tacoma WA,Washington,2,1,3,66.67%,3,00:02:13,0
Seattle,20210301,Seattle-Tacoma WA,Washington,2,2,2,100.00%,1,00:00:00,0
Tacoma,20210216,Seattle-Tacoma WA,Washington,2,2,2,100.00%,1,00:00:00,0
Tacoma,20210217,Seattle-Tacoma WA,Washington,2,1,2,50.00%,1.5,00:00:01,0
Tacoma,20210308,Seattle-Tacoma WA,Washington,2,0,2,100.00%,1,00:00:00,0
Walla Walla,20210205,Yakima-Pasco-Richland-Kennewick WA,Washington,2,2,2,0.00%,3,00:00:11,0
Walla Walla,20210214,Yakima-Pasco-Richland-Kennewick WA,Washington,2,2,2,0.00%,3,00:00:09,0
Walla Walla,20210220,Yakima-Pasco-Richland-Kennewick WA,Washington,2,2,2,0.00%,3,00:00:09,0
Walla Walla,20210303,Yakima-Pasco-Richland-Kennewick WA,Washington,2,2,2,0.00%,3,00:00:09,0
Walla Walla,20210306,Yakima-Pasco-Richland-Kennewick WA,Washington,2,2,2,0.00%,2.5,00:00:06,0
Janesville,20210218,Madison WI,Wisconsin,2,1,5,20.00%,20.2,00:09:50,0
Pingtung City,20210101,(not set),Taiwan Province,2,2,2,100.00%,1,00:00:00,0
Belchertown,20210212,Springfield-Holyoke MA,Massachusetts,2,2,2,50.00%,7.5,00:10:46,0
Bithlo,20210207,Orlando-Daytona Beach-Melbourne FL,Florida,2,2,2,100.00%,1,00:00:00,0
Bithlo,20210318,Orlando-Daytona Beach-Melbourne FL,Florida,2,2,3,33.33%,4.67,00:06:27,0
Boca Del Mar,20210307,West Palm Beach-Ft. Pierce FL,Florida,2,2,4,0.00%,3.25,00:02:51,0
Brookhaven,20210120,Atlanta GA,Georgia,2,2,2,0.00%,7,00:02:37,0
Brookhaven,20210219,Atlanta GA,Georgia,2,1,2,50.00%,4,00:03:08,0
Cinco Ranch,20210109,Houston TX,Texas,2,2,2,100.00%,1,00:00:00,0
College Park,20210219,Atlanta GA,Georgia,2,2,2,0.00%,3,00:02:39,0
Crozet,20210103,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210107,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210114,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210119,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210121,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210124,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210126,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Crozet,20210212,Charlottesville VA,Virginia,2,2,2,100.00%,1,00:00:00,0
Doctor Phillips,20210309,Orlando-Daytona Beach-Melbourne FL,Florida,2,2,2,50.00%,6.5,00:02:40,0
Eagle Mountain,20201229,Salt Lake City UT,Utah,2,1,2,0.00%,6.5,00:07:36,0
Eagle Mountain,20201231,Salt Lake City UT,Utah,2,1,2,0.00%,2.5,00:13:23,0
Four Corners,20210211,Orlando-Daytona Beach-Melbourne FL,Florida,2,2,2,50.00%,12.5,00:13:35,0
Four Corners,20210220,Orlando-Daytona Beach-Melbourne FL,Florida,2,2,2,50.00%,2.5,00:01:09,0
Four Corners,20210221,Orlando-Daytona Beach-Melbourne FL,Florida,2,1,5,40.00%,10.4,00:10:33,0
Garfield Township,20210305,Traverse City-Cadillac MI,Michigan,2,2,2,0.00%,5.5,00:07:38,1
Ives Estates,20210206,Miami-Ft. Lauderdale FL,Florida,2,2,2,0.00%,10,00:08:20,0
Ken Caryl,20210108,Denver CO,Colorado,2,2,3,0.00%,3.33,00:02:12,0
Lakeway,20210308,Austin TX,Texas,2,1,3,33.33%,9,00:08:12,1
Margate,20210214,Miami-Ft. Lauderdale FL,Florida,2,2,2,50.00%,1.5,00:00:08,0
Milton,20210211,Atlanta GA,Georgia,2,2,2,100.00%,1,00:00:00,0
Murray,20210206,Salt Lake City UT,Utah,2,2,2,50.00%,2,00:00:07,0
Murray,20210304,Salt Lake City UT,Utah,2,1,4,0.00%,5,00:09:44,1
Oatfield,20210121,Portland OR,Oregon,2,2,2,50.00%,1.5,00:00:01,0
Palm Valley,20210214,Jacksonville FL,Florida,2,2,4,25.00%,8.5,00:05:09,0
Palm Valley,20210216,Jacksonville FL,Florida,2,1,3,33.33%,2.67,00:03:26,0
Potomac Falls,20210131,Washington DC (Hagerstown MD),Virginia,2,2,2,50.00%,6,00:03:26,0
Potomac Falls,20210301,Washington DC (Hagerstown MD),Virginia,2,2,2,50.00%,2.5,00:00:22,0
Sandy Springs,20210213,Atlanta GA,Georgia,2,2,2,50.00%,3,00:01:05,0
Sandy Springs,20210217,Atlanta GA,Georgia,2,2,3,33.33%,3.33,00:01:01,0
Sandy Springs,20210305,Atlanta GA,Georgia,2,2,3,0.00%,7.33,00:04:39,0
South Salt Lake,20201223,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Snyderville,20210103,Salt Lake City UT,Utah,2,2,3,66.67%,2.67,00:02:18,0
Snyderville,20210104,Salt Lake City UT,Utah,2,2,2,0.00%,2.5,00:01:17,0
Snyderville,20210106,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Snyderville,20210118,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
Snyderville,20210120,Salt Lake City UT,Utah,2,2,2,50.00%,2,00:00:38,0
Snyderville,20210124,Salt Lake City UT,Utah,2,2,2,0.00%,4.5,00:01:02,0
Snyderville,20210214,Salt Lake City UT,Utah,2,2,2,50.00%,4,00:00:38,0
Snyderville,20210320,Salt Lake City UT,Utah,2,2,2,0.00%,3,00:00:51,0
Tuckahoe,20210228,Richmond-Petersburg VA,Virginia,2,2,2,0.00%,3,00:02:16,0
Tuckahoe,20210316,Richmond-Petersburg VA,Virginia,2,2,2,0.00%,5.5,00:02:27,0
Wellington,20210308,West Palm Beach-Ft. Pierce FL,Florida,2,1,3,0.00%,4,00:03:05,1
West Valley City,20201230,Salt Lake City UT,Utah,2,2,2,100.00%,1,00:00:00,0
West Valley City,20210309,Salt Lake City UT,Utah,2,2,4,25.00%,2.75,00:00:42,0
Bratislava,20210210,(not set),Bratislava Region,2,2,2,100.00%,1,00:00:00,0
(not set),20210210,(not set),Utah,2,1,3,0.00%,3.33,00:01:44,0
(not set),20210224,(not set),New Jersey,2,2,6,16.67%,5.83,00:02:36,0
(not set),20210112,(not set),Utah,2,2,2,100.00%,1,00:00:00,0
(not set),20210114,(not set),California,2,2,3,100.00%,1,00:00:00,0
(not set),20201215,(not set),(not set),1,1,1,0.00%,2,00:01:02,0
(not set),20201222,(not set),California,1,1,1,0.00%,2,00:00:18,0
(not set),20201224,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20201225,(not set),Pennsylvania,1,1,1,100.00%,1,00:00:00,0
(not set),20201226,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20201226,(not set),Washington,1,1,1,0.00%,2,00:02:10,0
(not set),20201227,(not set),Washington,1,0,2,50.00%,1.5,00:01:19,0
(not set),20201228,(not set),West Bengal,1,1,1,100.00%,1,00:00:00,0
(not set),20201228,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20201229,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20201230,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20201231,(not set),Georgia,1,1,1,100.00%,1,00:00:00,0
(not set),20210101,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210101,(not set),Taichung City,1,1,1,100.00%,1,00:00:00,0
(not set),20210102,(not set),Guayas,1,1,1,100.00%,1,00:00:00,0
(not set),20210102,(not set),Arizona,1,1,1,100.00%,1,00:00:00,0
(not set),20210103,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210103,(not set),Virginia,1,1,1,100.00%,1,00:00:00,0
(not set),20210103,(not set),Campania,1,1,1,100.00%,1,00:00:00,0
(not set),20210104,(not set),(not set),1,1,3,0.00%,5.33,00:12:36,0
(not set),20210104,(not set),Idaho,1,1,1,100.00%,1,00:00:00,0
(not set),20210104,(not set),Veneto,1,1,1,100.00%,1,00:00:00,0
(not set),20210104,(not set),Pembroke Parish,1,1,2,100.00%,1,00:00:00,0
(not set),20210105,(not set),Texas,1,1,2,100.00%,1,00:00:00,0
(not set),20210105,(not set),Muscat Governorate,1,1,1,100.00%,1,00:00:00,0
(not set),20210107,(not set),California,1,1,1,100.00%,1,00:00:00,0
(not set),20210107,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210108,(not set),Virginia,1,1,1,100.00%,1,00:00:00,0
(not set),20210109,(not set),Kahramanmaras,1,1,1,100.00%,1,00:00:00,0
(not set),20210109,(not set),Pennsylvania,1,1,1,100.00%,1,00:00:00,0
(not set),20210109,(not set),Texas,1,1,2,100.00%,1,00:00:00,0
(not set),20210109,(not set),Algiers Province,1,1,1,100.00%,1,00:00:00,0
(not set),20210110,(not set),Kahramanmaras,1,0,1,100.00%,1,00:00:00,0
(not set),20210110,(not set),Louisiana,1,1,1,100.00%,1,00:00:00,0
(not set),20210110,(not set),Texas,1,0,1,100.00%,1,00:00:00,0
(not set),20210111,(not set),Kahramanmaras,1,0,2,100.00%,1,00:00:00,0
(not set),20210111,(not set),Odessa Oblast,1,1,1,0.00%,3,00:00:28,0
(not set),20210112,(not set),California,1,1,1,100.00%,1,00:00:00,0
(not set),20210112,(not set),Pennsylvania,1,1,1,100.00%,1,00:00:00,0
(not set),20210113,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210114,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210114,(not set),Ontario,1,1,1,100.00%,1,00:00:00,0
(not set),20210114,(not set),Ohio,1,0,1,100.00%,1,00:00:00,0
(not set),20210114,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210114,(not set),Algiers Province,1,0,1,0.00%,2,00:00:10,0
(not set),20210115,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20210115,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210117,(not set),Texas,1,0,3,100.00%,1,00:00:00,0
(not set),20210118,(not set),Kentucky,1,1,1,100.00%,1,00:00:00,0
(not set),20210118,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210119,(not set),Buenos Aires Province,1,1,1,100.00%,1,00:00:00,0
(not set),20210119,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20210119,(not set),Virginia,1,1,1,100.00%,1,00:00:00,0
(not set),20210120,(not set),Mississippi,1,1,1,0.00%,2,00:00:47,0
(not set),20210120,(not set),Utah,1,1,1,100.00%,1,00:00:00,0
(not set),20210120,(not set),Virginia,1,1,1,100.00%,1,00:00:00,0
(not set),20210121,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210121,(not set),Pennsylvania,1,1,1,0.00%,2,00:01:03,0
(not set),20210122,(not set),(not set),1,1,1,0.00%,5,00:01:32,0
(not set),20210124,(not set),(not set),1,1,1,0.00%,6,00:03:29,0
(not set),20210125,(not set),Taipei City,1,1,1,100.00%,1,00:00:00,0
(not set),20210126,(not set),Virginia,1,1,1,100.00%,1,00:00:00,0
(not set),20210126,(not set),Wisconsin,1,1,1,0.00%,3,00:00:34,0
(not set),20210129,(not set),New Taipei City,1,1,1,100.00%,1,00:00:00,0
(not set),20210129,(not set),Florida,1,1,1,0.00%,5,00:01:59,0
(not set),20210129,(not set),Mississippi,1,0,1,100.00%,1,00:00:00,0
(not set),20210130,(not set),Florida,1,0,1,100.00%,1,00:00:00,0
(not set),20210130,(not set),Georgia,1,1,1,0.00%,8,00:02:02,0
(not set),20210130,(not set),Utah,1,1,1,0.00%,6,00:01:12,0
(not set),20210131,(not set),Moscow Oblast,1,1,1,0.00%,2,00:00:10,0
(not set),20210201,(not set),Texas,1,1,1,0.00%,6,00:04:14,0
(not set),20210202,(not set),Andalusia,1,1,1,100.00%,1,00:00:00,0
(not set),20210202,(not set),Ohio,1,1,1,100.00%,1,00:00:00,0
(not set),20210202,(not set),Washington,1,0,1,100.00%,1,00:00:00,0
(not set),20210202,(not set),Giza Governorate,1,1,3,100.00%,1,00:00:00,0
(not set),20210203,(not set),Missouri,1,0,2,100.00%,1,00:00:00,0
(not set),20210203,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210203,(not set),Washington,1,1,1,100.00%,1,00:00:00,0
(not set),20210204,(not set),Michigan,1,0,1,0.00%,7,00:04:38,0
(not set),20210204,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20210205,(not set),Iowa,1,1,1,100.00%,1,00:00:00,0
(not set),20210205,(not set),Michigan,1,0,1,0.00%,9,00:10:43,1
(not set),20210205,(not set),North Carolina,1,1,1,100.00%,1,00:00:00,0
(not set),20210205,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210205,(not set),Virginia,1,1,1,100.00%,1,00:00:00,0
(not set),20210206,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210207,(not set),Florida,1,1,1,0.00%,3,00:00:09,0
(not set),20210208,(not set),Kansas,1,1,1,100.00%,1,00:00:00,0
(not set),20210208,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210209,(not set),Delaware,1,0,1,100.00%,1,00:00:00,0
(not set),20210209,(not set),Florida,1,0,5,100.00%,1,00:00:00,0
(not set),20210210,(not set),Rostov Oblast,1,1,3,100.00%,1,00:00:00,0
(not set),20210210,(not set),Oklahoma,1,1,1,100.00%,1,00:00:00,0
(not set),20210210,(not set),Pennsylvania,1,1,1,100.00%,1,00:00:00,0
(not set),20210210,(not set),Kaohsiung City,1,1,1,100.00%,1,00:00:00,0
(not set),20210211,(not set),Idaho,1,1,1,100.00%,1,00:00:00,0
(not set),20210212,(not set),Jalisco,1,1,1,100.00%,1,00:00:00,0
(not set),20210212,(not set),Florida,1,1,1,0.00%,3,00:00:10,0
(not set),20210212,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20210213,(not set),Florida,1,1,1,0.00%,3,00:00:09,0
(not set),20210214,(not set),Scotland,1,1,1,100.00%,1,00:00:00,0
(not set),20210214,(not set),Rostov Oblast,1,0,1,100.00%,1,00:00:00,0
(not set),20210214,(not set),Arizona,1,1,1,100.00%,1,00:00:00,0
(not set),20210214,(not set),California,1,1,1,100.00%,1,00:00:00,0
(not set),20210215,(not set),Rostov Oblast,1,0,2,100.00%,1,00:00:00,0
(not set),20210215,(not set),Pennsylvania,1,1,1,100.00%,1,00:00:00,0
(not set),20210215,(not set),Texas,1,1,1,0.00%,2,00:00:05,0
(not set),20210216,(not set),Washington,1,0,1,100.00%,1,00:00:00,0
(not set),20210217,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210217,(not set),England,1,1,1,100.00%,1,00:00:00,0
(not set),20210217,(not set),Maryland,1,1,1,0.00%,7,00:01:02,0
(not set),20210218,(not set),Baja California,1,1,1,100.00%,1,00:00:00,0
(not set),20210218,(not set),Rostov Oblast,1,0,11,100.00%,1,00:00:00,0
(not set),20210218,(not set),Wisconsin,1,0,1,0.00%,17,00:04:24,0
(not set),20210219,(not set),North Carolina,1,1,2,50.00%,3,00:00:28,0
(not set),20210219,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210220,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210220,(not set),Florida,1,1,1,0.00%,3,00:00:09,0
(not set),20210221,(not set),Florida,1,1,1,0.00%,3,00:00:09,0
(not set),20210222,(not set),British Columbia,1,1,1,100.00%,1,00:00:00,0
(not set),20210222,(not set),Colorado,1,1,1,100.00%,1,00:00:00,0
(not set),20210222,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210222,(not set),Virginia,1,1,1,0.00%,10,00:03:24,0
(not set),20210223,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210223,(not set),Central Luzon,1,1,1,100.00%,1,00:00:00,0
(not set),20210224,(not set),Michigan,1,1,1,100.00%,1,00:00:00,0
(not set),20210224,(not set),Pennsylvania,1,1,1,0.00%,5,00:01:41,0
(not set),20210225,(not set),Washington,1,1,1,100.00%,1,00:00:00,0
(not set),20210225,(not set),Telangana,1,1,1,100.00%,1,00:00:00,0
(not set),20210226,(not set),Mississippi,1,0,2,0.00%,2,00:10:33,1
(not set),20210228,(not set),Baja California,1,1,1,100.00%,1,00:00:00,0
(not set),20210301,(not set),Texas,1,1,1,100.00%,1,00:00:00,0
(not set),20210302,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210302,(not set),Oregon,1,1,1,100.00%,1,00:00:00,0
(not set),20210302,(not set),Jijel Province,1,1,1,100.00%,1,00:00:00,0
(not set),20210303,(not set),Florida,1,1,1,0.00%,3,00:00:09,0
(not set),20210303,(not set),Texas,1,0,1,100.00%,1,00:00:00,0
(not set),20210304,(not set),New York,1,1,1,100.00%,1,00:00:00,0
(not set),20210304,(not set),Pennsylvania,1,1,3,0.00%,6,00:07:41,0
(not set),20210304,(not set),Utah,1,1,2,0.00%,7,00:05:12,1
(not set),20210305,(not set),Andalusia,1,1,1,100.00%,1,00:00:00,0
(not set),20210305,(not set),New Jersey,1,1,3,0.00%,3.67,00:01:25,0
(not set),20210305,(not set),Cairo Governorate,1,1,1,100.00%,1,00:00:00,0
(not set),20210306,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210306,(not set),New York,1,1,1,0.00%,10,00:08:06,0
(not set),20210306,(not set),Utah,1,1,1,0.00%,6,00:01:07,0
(not set),20210306,(not set),Washington,1,1,1,100.00%,1,00:00:00,0
(not set),20210307,(not set),Florida,1,1,1,0.00%,3,00:00:09,0
(not set),20210308,(not set),Georgia,1,1,1,0.00%,14,00:48:54,0
(not set),20210309,(not set),(not set),1,1,1,100.00%,1,00:00:00,0
(not set),20210309,(not set),Florida,1,1,1,0.00%,2,00:00:21,0
(not set),20210309,(not set),Georgia,1,1,2,0.00%,8.5,00:09:53,0
(not set),20210310,(not set),(not set),1,1,1,0.00%,8,00:06:23,0
(not set),20210310,(not set),Florida,1,1,1,0.00%,6,00:01:54,0
(not set),20210310,(not set),Pennsylvania,1,1,1,0.00%,2,00:00:11,0
(not set),20210310,(not set),South Carolina,1,1,1,0.00%,6,00:02:22,0
(not set),20210311,(not set),(not set),1,1,1,0.00%,5,00:08:59,0
(not set),20210311,(not set),Florida,1,0,1,0.00%,6,00:01:29,0
(not set),20210312,(not set),Utah,1,1,1,0.00%,2,00:00:43,0
(not set),20210313,(not set),Utah,1,0,1,100.00%,1,00:00:00,0
