# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Heber City,20200905,4,4,4,25.00%,2.25,00:00:17,0
Heber City,20200918,4,4,4,25.00%,3.5,00:00:52,0
Heber City,20201011,4,4,4,25.00%,3.5,00:01:20,1
Heber City,20201125,4,2,4,50.00%,2.75,00:00:21,0
Heber City,20201127,4,3,4,25.00%,4.25,00:02:21,0
Heber City,20201203,4,4,4,25.00%,3.25,00:01:00,0
Heber City,20201225,4,4,4,0.00%,8.5,00:02:42,2
Heber City,20210127,4,3,4,0.00%,3.75,00:01:09,0
Heber City,20210131,4,4,6,16.67%,6.33,00:02:44,0
Heber City,20210219,4,2,6,16.67%,4.83,00:04:20,4
Heber City,20210225,4,3,5,20.00%,3.8,00:01:20,0
Heber City,20210227,4,4,5,20.00%,2.8,00:00:19,0
Heber City,20210304,4,3,4,50.00%,5.5,00:09:29,0
Heber City,20210316,4,4,4,0.00%,4.75,00:01:03,0
Heber City,20210319,4,4,4,25.00%,3,00:00:48,0
Layton,20201010,4,3,4,25.00%,3,00:03:15,0
Lehi,20200311,4,3,5,20.00%,2.2,00:00:31,0
Lehi,20200612,4,3,5,60.00%,2,00:00:18,0
Lehi,20200706,4,3,4,75.00%,1.75,00:00:05,0
Lehi,20200729,4,4,4,25.00%,4.25,00:01:12,0
Lehi,20210216,4,3,5,40.00%,5.2,00:07:42,1
Lehi,20210219,4,2,4,75.00%,1.5,00:00:17,0
Lehi,20210302,4,3,5,80.00%,1.2,00:00:11,0
Lehi,20210305,4,4,5,20.00%,3.6,00:00:47,0
Midway,20200106,4,3,5,20.00%,2.4,00:00:18,0
Midway,20200506,4,4,4,50.00%,1.75,00:00:07,0
Midway,20200609,4,3,4,25.00%,2.5,00:03:02,0
Midway,20200613,4,4,6,33.33%,2.5,00:00:26,0
Midway,20200616,4,3,4,0.00%,4.5,00:02:22,0
Midway,20200619,4,3,5,20.00%,5.4,00:00:59,0
Midway,20200701,4,3,4,0.00%,3,00:01:56,0
Midway,20200707,4,2,4,0.00%,3.5,00:03:36,0
Midway,20200716,4,2,5,20.00%,4.4,00:00:27,0
Midway,20200723,4,3,4,25.00%,5,00:00:44,0
Midway,20200730,4,3,4,0.00%,6,00:03:35,0
Midway,20200803,4,1,4,25.00%,3.25,00:01:32,0
Midway,20200806,4,4,6,0.00%,6.5,00:03:17,1
Midway,20200827,4,3,7,28.57%,9.86,00:03:40,1
Midway,20200910,4,4,7,28.57%,4,00:03:33,0
Midway,20200911,4,2,4,50.00%,2.75,00:00:37,0
Midway,20201009,4,4,7,0.00%,8.57,00:01:49,1
Midway,20201018,4,2,4,25.00%,2.25,00:00:15,0
Midway,20201019,4,3,4,0.00%,3.25,00:00:30,0
Midway,20210216,4,3,5,60.00%,1.4,00:00:02,0
Midway,20210226,4,3,4,0.00%,4.75,00:01:03,0
Ogden,20201011,4,4,4,50.00%,3.25,00:03:46,0
Orem,20200914,4,4,4,25.00%,2.5,00:00:24,0
Orem,20200921,4,3,4,25.00%,3.5,00:00:39,0
Orem,20201008,4,4,4,50.00%,6,00:04:43,0
Park City,20200315,4,4,5,80.00%,1.2,00:00:04,0
Park City,20200704,4,4,6,0.00%,3,00:00:59,0
Park City,20200707,4,4,5,20.00%,4.6,00:01:04,0
Park City,20200708,4,1,4,25.00%,3,00:02:27,1
Park City,20201006,4,2,5,40.00%,2,00:01:22,0
Park City,20201011,4,3,4,50.00%,5.75,00:09:33,0
Park City,20201106,4,3,5,40.00%,4,00:03:12,0
Park City,20201124,4,4,4,50.00%,2.5,00:00:25,0
Park City,20201228,4,4,4,25.00%,2.25,00:00:20,0
Park City,20210225,4,4,4,50.00%,1.75,00:00:08,0
Park City,20210306,4,4,4,50.00%,3.75,00:01:00,0
Pleasant Grove,20200803,4,4,5,40.00%,5,00:08:24,0
Provo,20200724,4,4,5,60.00%,1.8,00:00:46,0
Provo,20200820,4,1,4,0.00%,4.75,00:08:00,0
Salt Lake City,20200111,4,4,4,0.00%,2.75,00:00:24,0
Salt Lake City,20200115,4,4,5,40.00%,2.6,00:02:56,0
Salt Lake City,20200123,4,4,5,60.00%,1.4,00:00:53,0
Salt Lake City,20200211,4,3,4,0.00%,3,00:01:44,0
Salt Lake City,20200219,4,2,4,25.00%,5,00:05:37,0
Salt Lake City,20200221,4,4,6,16.67%,3.17,00:01:59,0
Salt Lake City,20200222,4,4,4,25.00%,2.25,00:01:38,0
Salt Lake City,20200301,4,4,4,50.00%,1.5,00:00:05,0
Salt Lake City,20200308,4,4,4,25.00%,5.75,00:04:10,0
Salt Lake City,20200616,4,4,4,25.00%,3,00:00:25,0
Salt Lake City,20200617,4,4,4,25.00%,6.5,00:01:07,0
Salt Lake City,20200619,4,4,4,0.00%,3.25,00:00:30,0
Salt Lake City,20200621,4,4,4,50.00%,1.75,00:00:33,0
Salt Lake City,20200622,4,3,5,40.00%,2,00:01:14,0
Salt Lake City,20200624,4,4,5,60.00%,6.2,00:02:02,0
Salt Lake City,20200625,4,3,5,40.00%,2.8,00:01:22,0
Salt Lake City,20200626,4,3,5,0.00%,3.8,00:03:56,0
Salt Lake City,20200630,4,4,4,25.00%,3,00:08:00,0
Salt Lake City,20200707,4,4,4,50.00%,3,00:00:31,0
Salt Lake City,20200708,4,2,6,0.00%,5,00:05:28,0
Salt Lake City,20200728,4,4,6,16.67%,3,00:01:01,0
Salt Lake City,20200802,4,4,4,25.00%,3.25,00:01:14,0
Salt Lake City,20200803,4,4,5,20.00%,4.2,00:00:59,0
Salt Lake City,20200812,4,4,4,50.00%,3.5,00:00:24,0
Salt Lake City,20200823,4,3,4,50.00%,2.5,00:00:15,0
Salt Lake City,20200901,4,3,6,16.67%,3.5,00:01:15,0
Salt Lake City,20200909,4,4,4,25.00%,3,00:00:31,0
Salt Lake City,20200914,4,4,4,0.00%,2.5,00:01:37,0
Salt Lake City,20200919,4,3,4,25.00%,2,00:00:08,0
Salt Lake City,20200920,4,4,5,20.00%,3.4,00:04:49,0
Salt Lake City,20201013,4,2,4,50.00%,6,00:01:44,1
Salt Lake City,20201014,4,4,4,25.00%,2.5,00:02:12,0
Salt Lake City,20201018,4,4,5,20.00%,2,00:00:26,0
Salt Lake City,20201022,4,4,5,40.00%,4.4,00:01:13,0
Salt Lake City,20201106,4,4,4,25.00%,4.5,00:03:34,0
Salt Lake City,20201120,4,4,4,50.00%,2.75,00:02:11,0
Salt Lake City,20201127,4,4,5,80.00%,1.4,00:00:04,0
Salt Lake City,20201217,4,4,4,0.00%,2.25,00:00:24,0
Salt Lake City,20201220,4,3,5,20.00%,6.2,00:06:19,0
Salt Lake City,20201222,4,4,4,50.00%,1.5,00:00:05,0
Salt Lake City,20210102,4,4,4,25.00%,4,00:00:52,0
Salt Lake City,20210105,4,4,4,50.00%,3,00:01:05,0
Salt Lake City,20210118,4,2,4,50.00%,2.5,00:03:59,0
Salt Lake City,20210125,4,4,5,40.00%,2,00:00:19,0
Salt Lake City,20210126,4,4,4,0.00%,2.5,00:01:26,0
Salt Lake City,20210127,4,3,4,25.00%,4.25,00:03:05,0
Salt Lake City,20210207,4,4,4,25.00%,3.5,00:01:22,1
Salt Lake City,20210212,4,4,4,0.00%,5,00:04:50,0
Salt Lake City,20210219,4,3,4,25.00%,4.5,00:01:58,0
Salt Lake City,20210225,4,4,5,40.00%,4.6,00:03:30,1
Salt Lake City,20210304,4,3,4,0.00%,3.25,00:03:20,0
Salt Lake City,20210312,4,4,4,50.00%,2.25,00:00:26,0
Salt Lake City,20210314,4,4,4,0.00%,5,00:05:48,0
Salt Lake City,20210315,4,3,4,75.00%,2,00:00:05,0
Salt Lake City,20210317,4,2,5,60.00%,1.6,00:00:06,0
Sandy,20200602,4,3,4,25.00%,2.75,00:00:18,0
Sandy,20200623,4,4,4,25.00%,3.75,00:06:25,0
Sandy,20200726,4,2,4,25.00%,3.5,00:06:59,0
Sandy,20200801,4,4,6,0.00%,3,00:00:38,0
Sandy,20200913,4,3,10,20.00%,5,00:01:18,0
South Jordan,20200705,4,4,4,50.00%,3,00:03:09,0
South Jordan,20200721,4,3,4,25.00%,2.75,00:00:44,0
South Jordan,20200902,4,3,4,25.00%,3.25,00:02:20,0
South Jordan,20200913,4,4,7,42.86%,2.14,00:00:22,0
South Jordan,20201010,4,4,4,25.00%,2,00:02:48,0
St. George,20201010,4,4,4,50.00%,2.5,00:00:50,0
West Jordan,20200609,4,1,4,75.00%,1.75,00:02:51,0
West Jordan,20201003,4,4,5,20.00%,3,00:01:54,0
West Jordan,20201010,4,4,4,25.00%,1.75,00:00:16,0
West Jordan,20201228,4,4,4,0.00%,8.25,00:05:21,3
Ashburn,20200914,4,4,4,100.00%,1,00:00:00,0
Ashburn,20201004,4,4,4,100.00%,1,00:00:00,0
Coral Gables,20210215,4,3,4,50.00%,4.5,00:09:13,2
Herriman,20200723,4,4,5,40.00%,5.6,00:07:37,1
Murray,20200313,4,4,6,33.33%,4.33,00:01:17,0
Snyderville,20200717,4,4,4,25.00%,4.25,00:02:19,1
Snyderville,20200719,4,3,4,50.00%,1.75,00:00:27,1
Snyderville,20200728,4,3,4,25.00%,3.5,00:01:09,0
Snyderville,20201123,4,4,6,33.33%,2.5,00:00:33,0
West Valley City,20200622,4,4,4,50.00%,2.75,00:00:46,0
West Valley City,20200904,4,4,6,33.33%,2.5,00:00:47,0
West Valley City,20200912,4,3,4,25.00%,2.75,00:00:46,0
(not set),20210217,4,3,5,20.00%,7.6,00:03:48,1
(not set),20200126,3,3,3,66.67%,6.67,00:00:10,0
(not set),20200127,3,3,3,33.33%,3.67,00:01:19,0
(not set),20200129,3,3,5,60.00%,1.4,00:00:06,0
(not set),20200131,3,2,3,66.67%,3.67,00:01:25,0
(not set),20200204,3,2,4,50.00%,1.75,00:02:53,0
(not set),20200218,3,3,3,33.33%,3,00:00:51,0
(not set),20200223,3,3,3,66.67%,3.67,00:00:21,0
(not set),20200229,3,2,3,66.67%,1.67,00:00:14,0
(not set),20200304,3,3,3,100.00%,1,00:00:00,0
(not set),20200322,3,3,3,66.67%,6.67,00:00:11,0
(not set),20200425,3,3,3,100.00%,1,00:00:00,0
(not set),20200517,3,3,3,66.67%,6.67,00:00:12,0
(not set),20200522,3,3,3,66.67%,1.67,00:00:12,0
(not set),20200531,3,3,3,66.67%,6.67,00:00:09,0
(not set),20200614,3,3,3,66.67%,6.67,00:00:11,0
(not set),20200618,3,3,4,0.00%,4.5,00:01:14,0
(not set),20200630,3,3,3,100.00%,1,00:00:00,0
(not set),20200705,3,2,3,66.67%,2,00:00:09,0
(not set),20200713,3,2,3,100.00%,1,00:00:00,0
(not set),20200720,3,3,3,66.67%,1.67,00:00:10,0
(not set),20200730,3,3,3,0.00%,3.67,00:02:04,0
(not set),20200808,3,2,3,33.33%,3.33,00:00:38,0
(not set),20200905,3,3,3,66.67%,3.67,00:01:09,0
(not set),20200909,3,3,3,66.67%,2,00:01:08,0
(not set),20201004,3,3,5,40.00%,3,00:01:27,1
(not set),20201009,3,2,3,0.00%,10,00:01:22,0
(not set),20201016,3,3,3,100.00%,1,00:00:00,0
(not set),20201122,3,3,3,66.67%,1.33,00:00:00,0
(not set),20201123,3,3,3,66.67%,6.33,00:00:10,0
(not set),20201205,3,3,4,25.00%,4,00:02:29,0
(not set),20201209,3,3,3,66.67%,3,00:00:36,0
(not set),20201212,3,3,3,66.67%,1.33,00:00:04,0
(not set),20201213,3,3,3,66.67%,1.67,00:00:07,0
(not set),20201217,3,2,3,66.67%,1.67,00:00:13,0
(not set),20201225,3,2,3,33.33%,2.33,00:00:26,0
(not set),20201226,3,3,3,33.33%,2.67,00:02:04,0
(not set),20210101,3,2,4,75.00%,2,00:00:21,0
(not set),20210104,3,3,3,33.33%,2.67,00:00:44,0
(not set),20210120,3,3,3,66.67%,1.67,00:00:07,0
(not set),20210124,3,2,3,33.33%,4.33,00:03:39,1
(not set),20210129,3,3,3,33.33%,3.33,00:00:23,0
(not set),20210201,3,2,3,33.33%,1.67,00:00:09,0
(not set),20210207,3,3,3,66.67%,1.67,00:00:11,0
Sydney,20200112,3,3,3,33.33%,6,00:01:48,0
Sydney,20200407,3,3,3,33.33%,7,00:06:40,0
Toronto,20200120,3,3,4,0.00%,6.25,00:02:23,0
Beijing,20201226,3,3,3,100.00%,1,00:00:00,0
Beijing,20210120,3,3,3,100.00%,1,00:00:00,0
Shanghai,20201212,3,3,3,100.00%,1,00:00:00,0
Shanghai,20210227,3,3,3,100.00%,1,00:00:00,0
Grosshansdorf,20200114,3,3,3,100.00%,1,00:00:00,0
Gilbert,20200108,3,3,6,0.00%,5,00:02:29,0
Phoenix,20200630,3,2,3,0.00%,5.33,00:06:25,1
Tucson,20200810,3,3,3,33.33%,10,00:10:01,0
Lawndale,20210301,3,3,3,0.00%,4.67,00:09:07,1
Loma Linda,20200621,3,3,4,75.00%,1.5,00:03:30,0
Los Angeles,20200102,3,2,3,66.67%,2,00:00:51,0
Los Angeles,20200113,3,3,3,33.33%,1.67,00:03:26,0
Los Angeles,20200119,3,3,3,66.67%,2.67,00:03:35,0
Los Angeles,20200120,3,2,5,20.00%,1.8,00:04:05,0
Los Angeles,20200123,3,3,3,33.33%,1.67,00:00:08,0
Los Angeles,20200207,3,3,5,40.00%,5.2,00:04:09,1
Los Angeles,20200213,3,1,3,33.33%,2,00:15:55,0
Los Angeles,20200215,3,1,3,100.00%,1,00:00:00,0
Los Angeles,20200216,3,3,3,33.33%,1.67,00:00:15,0
Los Angeles,20200220,3,2,3,33.33%,1.67,00:00:11,0
Los Angeles,20200229,3,3,3,33.33%,3,00:00:17,0
Los Angeles,20200307,3,3,3,66.67%,1.67,00:00:35,0
Los Angeles,20200311,3,3,3,0.00%,5,00:12:46,1
Los Angeles,20200316,3,2,4,25.00%,2.75,00:02:48,0
Los Angeles,20200526,3,3,4,25.00%,3.75,00:02:04,0
Los Angeles,20200613,3,3,3,0.00%,5,00:01:16,0
Los Angeles,20200624,3,2,3,33.33%,2,00:03:40,0
Los Angeles,20200628,3,2,3,33.33%,2,00:00:18,0
Los Angeles,20200705,3,3,5,40.00%,2.2,00:00:45,0
Los Angeles,20200715,3,3,4,25.00%,2.75,00:02:13,0
Los Angeles,20200717,3,2,4,50.00%,1.75,00:00:13,0
Los Angeles,20200718,3,2,5,20.00%,4.6,00:01:38,0
Los Angeles,20200719,3,3,3,0.00%,3,00:00:59,0
Los Angeles,20200725,3,3,3,0.00%,4.33,00:02:25,0
Los Angeles,20200729,3,3,3,0.00%,3,00:02:09,0
Los Angeles,20200730,3,3,3,33.33%,3,00:00:57,0
Los Angeles,20200802,3,3,3,33.33%,3.67,00:15:40,0
Los Angeles,20200803,3,3,3,0.00%,7.33,00:04:36,0
Los Angeles,20200807,3,3,3,0.00%,5.33,00:02:31,0
Los Angeles,20200809,3,3,3,0.00%,6.33,00:02:14,0
Los Angeles,20200810,3,3,4,0.00%,3.75,00:01:08,0
Los Angeles,20200819,3,2,4,50.00%,3,00:02:28,0
Los Angeles,20200824,3,2,3,33.33%,2,00:00:05,0
Los Angeles,20200906,3,3,3,33.33%,7.33,00:01:13,0
Los Angeles,20200909,3,1,4,75.00%,3.25,00:04:47,0
Los Angeles,20200913,3,2,3,0.00%,3,00:10:05,0
Los Angeles,20200928,3,3,3,66.67%,6.33,00:03:03,1
Los Angeles,20201003,3,3,4,0.00%,2.75,00:00:27,0
Los Angeles,20201004,3,3,3,33.33%,2.33,00:02:39,0
Los Angeles,20201005,3,3,3,33.33%,4.33,00:02:25,0
Los Angeles,20201009,3,2,3,0.00%,4,00:00:41,0
Los Angeles,20201015,3,3,3,33.33%,1.67,00:00:10,0
Los Angeles,20201023,3,2,3,100.00%,1,00:00:00,0
Los Angeles,20201122,3,2,3,33.33%,6,00:01:30,0
Los Angeles,20201127,3,3,3,0.00%,2.33,00:01:29,0
Los Angeles,20201206,3,2,3,0.00%,4.33,00:01:13,0
Los Angeles,20201212,3,3,3,33.33%,2,00:00:34,0
Los Angeles,20201213,3,1,3,66.67%,2.67,00:02:19,0
Los Angeles,20201216,3,2,3,33.33%,3.67,00:00:54,0
Los Angeles,20210106,3,3,3,33.33%,2.67,00:01:14,0
Los Angeles,20210107,3,3,3,33.33%,2.33,00:00:17,0
Los Angeles,20210110,3,3,3,0.00%,5,00:03:09,0
Los Angeles,20210111,3,2,4,50.00%,1.75,00:00:11,0
Los Angeles,20210116,3,3,3,0.00%,2.67,00:00:52,0
Los Angeles,20210126,3,3,3,0.00%,3.67,00:17:08,0
Los Angeles,20210129,3,2,3,33.33%,2.33,00:00:23,0
Los Angeles,20210131,3,2,3,33.33%,3,00:02:55,0
Los Angeles,20210208,3,2,4,0.00%,4.25,00:00:41,0
Los Angeles,20210215,3,3,3,66.67%,2.33,00:00:15,0
Los Angeles,20210216,3,3,3,100.00%,1,00:00:00,0
Los Angeles,20210228,3,2,3,0.00%,2.67,00:00:49,0
Los Angeles,20210303,3,2,5,100.00%,1,00:00:00,0
Los Angeles,20210314,3,3,3,0.00%,2,00:00:14,0
Los Angeles,20210316,3,2,3,33.33%,3,00:00:35,0
Newport Beach,20200721,3,3,3,33.33%,4,00:03:40,0
Pasadena,20200731,3,3,4,50.00%,2,00:01:50,0
Sacramento,20200809,3,3,3,33.33%,3.33,00:01:22,0
San Diego,20200123,3,2,3,0.00%,10,00:05:35,1
San Diego,20210224,3,2,4,0.00%,3.25,00:00:26,0
San Diego,20210225,3,2,5,40.00%,3.6,00:00:38,0
San Francisco,20210112,3,3,3,0.00%,7.67,00:02:50,0
Torrance,20200125,3,3,4,25.00%,4.75,00:01:54,0
Torrance,20200303,3,3,3,0.00%,3.67,00:00:17,0
Denver,20200709,3,3,4,50.00%,2.25,00:00:24,0
Denver,20200903,3,3,4,25.00%,3.5,00:03:18,1
Denver,20200905,3,3,5,40.00%,3.6,00:01:07,0
Denver,20200911,3,2,5,20.00%,12.8,00:07:48,0
Denver,20200917,3,3,3,0.00%,10,00:16:53,0
Denver,20200919,3,2,3,33.33%,4.33,00:01:48,1
Denver,20200926,3,2,3,0.00%,5.67,00:01:58,0
Denver,20201020,3,3,3,0.00%,9,00:11:51,0
Denver,20201223,3,2,3,66.67%,1.33,00:00:02,0
Denver,20210103,3,3,3,66.67%,1.33,00:00:01,0
Denver,20210116,3,3,3,33.33%,3,00:00:44,0
Denver,20210130,3,1,3,33.33%,2.67,00:00:29,0
Denver,20210207,3,2,5,80.00%,2,00:00:29,0
Denver,20210211,3,3,3,100.00%,1,00:00:00,0
Denver,20210222,3,3,3,66.67%,1.67,00:00:06,0
Denver,20210227,3,3,3,33.33%,6,00:08:01,1
Norwalk,20200226,3,2,5,20.00%,3.4,00:09:10,1
Altamonte Springs,20210303,3,3,3,33.33%,7.33,00:04:51,3
Orlando,20210201,3,3,3,66.67%,1.67,00:00:14,0
Peachtree City,20210111,3,2,4,25.00%,8.75,00:03:51,0
Boise,20200702,3,3,4,50.00%,2.75,00:00:13,0
Chicago,20200202,3,3,3,66.67%,1.33,00:00:08,0
Chicago,20200203,3,3,3,33.33%,2.33,00:07:59,0
Chicago,20200212,3,3,3,66.67%,3.33,00:01:33,1
Chicago,20200217,3,3,3,0.00%,6,00:04:56,1
Chicago,20200502,3,3,3,100.00%,1,00:00:00,0
Chicago,20201216,3,3,3,0.00%,3.67,00:01:07,0
Chicago,20210201,3,3,3,33.33%,5.33,00:02:03,0
Parsons,20210204,3,3,3,100.00%,1,00:00:00,0
Parsons,20210317,3,3,3,100.00%,1,00:00:00,0
Westford,20200130,3,3,3,66.67%,1.33,00:00:07,0
Charlotte,20200103,3,3,6,33.33%,2.5,00:00:16,0
Omaha,20200206,3,3,5,60.00%,3.4,00:02:50,1
Las Vegas,20200706,3,2,4,25.00%,2,00:00:56,0
Las Vegas,20200922,3,2,4,50.00%,4,00:02:22,0
Las Vegas,20210106,3,2,3,66.67%,2.67,00:02:19,0
Las Vegas,20210204,3,3,3,0.00%,2.33,00:00:36,0
Reno,20200401,3,3,3,33.33%,3.33,00:02:27,0
New York,20200105,3,3,3,33.33%,9,00:04:23,0
New York,20200108,3,3,3,66.67%,6.67,00:00:11,0
New York,20200115,3,3,4,25.00%,8,00:01:37,0
New York,20200203,3,2,3,33.33%,10.67,00:07:36,2
New York,20200205,3,3,3,66.67%,4.67,00:01:07,0
New York,20200206,3,1,4,25.00%,3.5,00:07:12,2
New York,20200213,3,3,4,25.00%,5.75,00:09:44,0
New York,20210312,3,3,4,25.00%,7,00:04:42,0
Rochester,20200301,3,3,3,33.33%,9,00:10:31,2
Boardman,20200205,3,3,3,100.00%,1,00:00:00,0
Boardman,20201010,3,3,3,100.00%,1,00:00:00,0
Aliquippa,20201215,3,2,5,20.00%,7.2,00:03:00,0
Nashville,20200106,3,3,3,0.00%,8.67,00:06:57,2
Nashville,20210110,3,3,6,0.00%,9.5,00:10:32,2
Allen,20200220,3,2,4,50.00%,3.5,00:02:39,0
Austin,20200101,3,3,3,66.67%,1.33,00:00:52,0
Dallas,20200114,3,2,4,0.00%,4.25,00:02:04,1
Dallas,20201213,3,3,3,100.00%,1,00:00:00,0
Dallas,20210107,3,3,3,33.33%,2,00:00:13,0
Dallas,20210220,3,3,3,66.67%,4.33,00:06:42,1
Houston,20200129,3,3,3,33.33%,3.33,00:00:34,0
Houston,20200210,3,3,3,0.00%,5.33,00:06:09,1
Houston,20200902,3,2,5,0.00%,3.6,00:00:40,1
Houston,20201130,3,3,3,33.33%,7.33,00:02:30,0
Houston,20210112,3,3,4,25.00%,5.75,00:05:46,0
Houston,20210219,3,3,4,25.00%,7,00:02:56,0
Irving,20201001,3,3,3,100.00%,1,00:00:00,0
San Antonio,20201206,3,3,4,50.00%,3.5,00:01:19,1
San Antonio,20201210,3,2,3,33.33%,7,00:08:01,2
Alpine,20200727,3,1,3,0.00%,3.67,00:02:21,0
American Fork,20200722,3,2,3,0.00%,2.67,00:02:12,0
American Fork,20200831,3,3,3,33.33%,2.33,00:00:50,0
American Fork,20201008,3,2,4,0.00%,4,00:01:00,0
Draper,20200613,3,3,3,66.67%,2.67,00:05:24,0
Draper,20200629,3,3,4,0.00%,4.75,00:00:48,0
Draper,20200708,3,1,3,66.67%,1.67,00:00:07,0
Draper,20200719,3,3,4,25.00%,4.25,00:01:35,0
Draper,20200722,3,3,3,33.33%,3.33,00:00:47,0
Draper,20200723,3,2,3,33.33%,9.33,00:01:44,0
Draper,20200729,3,2,3,0.00%,5,00:01:01,1
Heber City,20200104,3,3,4,0.00%,3.5,00:02:29,0
Heber City,20200106,3,3,3,66.67%,1.33,00:00:17,0
Heber City,20200111,3,3,4,75.00%,2.25,00:00:27,0
Heber City,20200127,3,3,3,33.33%,5,00:01:08,0
Heber City,20200202,3,3,4,0.00%,3.5,00:00:59,0
Heber City,20200203,3,3,4,25.00%,3.5,00:00:56,0
Heber City,20200205,3,2,4,50.00%,4.5,00:01:33,2
Heber City,20200219,3,3,3,33.33%,3,00:00:40,0
Heber City,20200220,3,3,3,33.33%,2.67,00:00:19,0
Heber City,20200223,3,1,3,33.33%,3,00:01:27,0
Heber City,20200408,3,3,3,33.33%,3.33,00:02:07,0
Heber City,20200513,3,2,3,33.33%,2,00:00:14,0
Heber City,20200607,3,3,3,33.33%,2.33,00:00:18,0
Heber City,20200609,3,1,3,33.33%,2.67,00:00:25,0
Heber City,20200706,3,2,5,0.00%,3.6,00:01:01,1
Heber City,20200718,3,3,3,0.00%,5,00:02:13,1
Heber City,20200803,3,3,3,0.00%,5.67,00:07:10,0
Heber City,20200815,3,3,3,33.33%,4.67,00:13:41,0
Heber City,20200820,3,2,3,33.33%,5,00:07:33,0
Heber City,20200821,3,3,3,100.00%,1,00:00:00,0
Heber City,20200823,3,3,3,33.33%,2,00:00:33,0
Heber City,20200826,3,3,3,66.67%,1.67,00:00:29,0
Heber City,20200902,3,3,6,16.67%,4.17,00:01:14,1
Heber City,20200904,3,1,3,100.00%,1,00:00:00,0
Heber City,20200907,3,3,3,0.00%,5,00:01:53,0
Heber City,20201008,3,1,3,0.00%,4,00:09:28,0
Heber City,20201026,3,3,5,20.00%,1.8,00:00:08,0
Heber City,20201027,3,2,3,0.00%,4.67,00:09:14,0
Heber City,20201204,3,3,3,0.00%,2,00:00:09,0
Heber City,20201215,3,3,5,0.00%,4.2,00:05:11,0
Heber City,20201216,3,3,3,0.00%,13.33,00:12:03,1
Heber City,20201217,3,3,4,25.00%,2.25,00:00:43,0
Heber City,20201218,3,3,4,50.00%,1.75,00:00:36,0
Heber City,20210101,3,2,3,33.33%,4,00:03:14,1
Heber City,20210105,3,2,3,0.00%,3.67,00:00:59,0
Heber City,20210106,3,3,3,33.33%,2.33,00:00:22,0
Heber City,20210112,3,2,3,66.67%,1.67,00:00:36,0
Heber City,20210116,3,2,3,33.33%,1.67,00:06:37,0
Heber City,20210126,3,3,3,33.33%,2.67,00:00:28,0
Heber City,20210128,3,2,3,66.67%,2,00:00:22,0
Heber City,20210202,3,3,3,66.67%,1.33,00:00:02,0
Heber City,20210203,3,2,3,0.00%,4.67,00:05:21,1
Heber City,20210205,3,2,3,0.00%,4,00:01:04,0
Heber City,20210210,3,2,3,33.33%,4.33,00:01:27,0
Heber City,20210216,3,1,3,66.67%,2.67,00:00:44,0
Heber City,20210218,3,1,6,33.33%,1.83,00:00:48,0
Heber City,20210220,3,2,3,0.00%,5.67,00:07:22,1
Heber City,20210224,3,3,3,0.00%,7.67,00:05:17,1
Heber City,20210228,3,3,3,0.00%,6.33,00:01:12,0
Heber City,20210301,3,2,3,0.00%,3.67,00:02:14,0
Heber City,20210303,3,3,4,50.00%,2.25,00:01:56,1
Heber City,20210307,3,3,3,33.33%,4.67,00:00:36,0
Heber City,20210311,3,2,3,100.00%,1,00:00:00,0
Kamas,20201226,3,3,3,0.00%,13.67,00:03:41,1
Kamas,20201231,3,3,3,66.67%,2,00:01:05,0
Layton,20200617,3,3,3,33.33%,5.67,00:09:27,0
Layton,20200618,3,2,3,33.33%,3.67,00:01:02,0
Layton,20200626,3,2,5,20.00%,2.6,00:01:04,0
Layton,20200810,3,2,4,0.00%,6.25,00:10:22,1
Lehi,20200105,3,3,3,33.33%,3,00:00:48,0
Lehi,20200525,3,3,4,0.00%,9.5,00:09:05,0
Lehi,20200531,3,3,3,33.33%,4.33,00:06:17,0
Lehi,20200615,3,2,3,33.33%,6.33,00:01:31,0
Lehi,20200629,3,2,3,0.00%,6.33,00:02:44,0
Lehi,20200708,3,1,3,66.67%,2,00:00:13,0
Lehi,20200726,3,3,4,25.00%,2.25,00:00:51,0
Lehi,20200806,3,2,4,25.00%,2.75,00:00:27,0
Lehi,20200812,3,3,3,33.33%,3,00:00:22,0
Lehi,20200902,3,3,3,33.33%,2.33,00:00:12,0
Lehi,20200923,3,3,3,0.00%,2.67,00:00:11,0
Lehi,20201228,3,2,3,33.33%,3,00:01:01,0
Lehi,20201230,3,3,3,0.00%,3.67,00:10:10,0
Lehi,20201231,3,3,3,0.00%,3.33,00:00:27,0
Lehi,20210222,3,3,3,33.33%,3.33,00:00:38,0
Lehi,20210301,3,3,3,0.00%,7.33,00:05:52,1
Lehi,20210306,3,2,3,33.33%,2.33,00:00:21,0
Lehi,20210307,3,1,3,33.33%,4.33,00:01:37,0
Logan,20200913,3,2,3,66.67%,1.67,00:00:35,0
Midvale,20200804,3,2,4,75.00%,2.5,00:02:11,0
Midway,20200120,3,3,3,66.67%,1.33,00:00:02,0
Midway,20200129,3,3,3,33.33%,3.33,00:00:23,0
