# ----------------------------------------,,,,,,,,
# All Web Site Data,,,,,,,,
# Client_Info,,,,,,,,
# 20200101-20210320,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Chrome,desktop,20200429,2,00:00:58,0.00%,2,2.5,0
Chrome,desktop,20200430,2,00:01:45,50.00%,2,3.5,0
Chrome,desktop,20200501,2,00:00:06,50.00%,2,1.5,0
Chrome,desktop,20200504,2,00:00:35,50.00%,2,3,0
Chrome,desktop,20200505,2,00:00:38,0.00%,2,2.5,0
Chrome,desktop,20200510,2,00:01:04,50.00%,2,3,0
Chrome,desktop,20200511,2,00:03:01,0.00%,2,11.5,0
Chrome,desktop,20200519,2,00:00:23,0.00%,2,2,0
Chrome,desktop,20201018,2,00:00:33,0.00%,2,3,0
Chrome,desktop,20201107,2,00:01:43,50.00%,2,2,0
Chrome,desktop,20201126,2,00:00:15,50.00%,2,2,0
Chrome,mobile,20200103,2,00:00:12,50.00%,2,1.5,0
Chrome,mobile,20200119,2,00:03:16,0.00%,2,8,0
Chrome,mobile,20200121,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20200128,2,00:00:37,50.00%,2,2.5,0
Chrome,mobile,20200131,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20200226,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20200227,2,00:01:50,50.00%,2,10,0
Chrome,mobile,20200301,2,00:02:46,0.00%,2,5,0
Chrome,mobile,20200407,2,00:01:09,50.00%,1,3,0
Chrome,mobile,20200508,2,00:01:49,0.00%,2,5,0
Chrome,mobile,20200513,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20200515,2,00:01:26,0.00%,1,4.5,0
Chrome,mobile,20200518,2,00:00:44,0.00%,2,3,0
Chrome,mobile,20200522,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20200603,2,00:00:08,0.00%,2,2,0
Chrome,mobile,20200604,2,00:00:42,0.00%,2,3.5,0
Chrome,mobile,20200722,2,00:00:31,50.00%,2,1.5,0
Chrome,mobile,20200728,2,00:01:50,0.00%,2,3.5,0
Chrome,mobile,20200813,2,00:00:30,50.00%,2,2,0
Chrome,mobile,20200826,2,00:00:48,0.00%,2,2.5,0
Chrome,mobile,20200903,2,00:05:11,50.00%,1,2.5,0
Chrome,mobile,20200908,2,00:01:07,0.00%,2,2,0
Chrome,mobile,20200909,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20200924,2,00:03:12,0.00%,2,4,1
Chrome,mobile,20201013,2,00:00:41,0.00%,2,3,0
Chrome,mobile,20201023,2,00:01:16,0.00%,2,3.5,0
Chrome,mobile,20201025,2,00:00:54,0.00%,2,4.5,0
Chrome,mobile,20201026,2,00:01:37,0.00%,1,5,0
Chrome,mobile,20201028,2,00:03:10,0.00%,2,4,0
Chrome,mobile,20201029,2,00:00:15,50.00%,2,2,0
Chrome,mobile,20201102,2,00:01:42,0.00%,2,3.5,0
Chrome,mobile,20201103,2,00:00:30,0.00%,2,3,0
Chrome,mobile,20201104,2,00:00:09,50.00%,2,2,0
Chrome,mobile,20201108,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20201115,2,00:00:18,0.00%,2,2,0
Chrome,mobile,20201123,2,00:00:40,50.00%,2,2,0
Chrome,mobile,20201203,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20210106,2,00:00:16,50.00%,2,2,0
Chrome,mobile,20210119,2,00:01:00,0.00%,2,4.5,0
Chrome,mobile,20210120,2,00:00:41,0.00%,2,3,0
Chrome,mobile,20210122,2,00:00:11,50.00%,2,3,0
Chrome,mobile,20210211,2,00:00:56,0.00%,2,5.5,0
Chrome,mobile,20210222,2,00:00:00,100.00%,2,1,0
Chrome,mobile,20210301,2,00:03:44,0.00%,2,7.5,0
Chrome,mobile,20210305,2,00:00:32,50.00%,2,3,0
Chrome,mobile,20210311,2,00:00:11,50.00%,2,2,0
Chrome,mobile,20210312,2,00:00:05,50.00%,2,2,0
Chrome,mobile,20210318,2,00:00:00,100.00%,2,1,0
Chrome,tablet,20200110,2,00:00:35,0.00%,1,2.5,0
Chrome,tablet,20200119,2,00:00:11,0.00%,2,2,0
Chrome,tablet,20200131,2,00:00:53,50.00%,2,2,0
Chrome,tablet,20200218,2,00:01:05,50.00%,1,3,0
Chrome,tablet,20200224,2,00:09:33,0.00%,1,4.5,0
Chrome,tablet,20200612,2,00:04:32,50.00%,2,1.5,0
Chrome,tablet,20200629,2,00:00:48,50.00%,1,2,0
Chrome,tablet,20200704,2,00:01:46,0.00%,2,3,0
Chrome,tablet,20200909,2,00:06:38,0.00%,1,4.5,1
Chrome,tablet,20210221,2,00:02:50,50.00%,2,3,0
Chrome,tablet,20210314,2,00:11:29,50.00%,1,7,1
Edge,desktop,20200107,2,00:13:19,0.00%,2,20,2
Edge,desktop,20200125,2,00:08:01,50.00%,2,9,1
Edge,desktop,20200207,2,00:00:39,50.00%,2,3,0
Edge,desktop,20200213,2,00:07:03,0.00%,1,9,0
Edge,desktop,20200216,2,00:00:33,0.00%,2,3,0
Edge,desktop,20200221,2,00:01:29,0.00%,2,5.5,0
Edge,desktop,20200224,2,00:08:38,0.00%,2,4,0
Edge,desktop,20200421,2,00:01:49,50.00%,2,4,0
Edge,desktop,20200425,2,00:09:28,50.00%,1,4.5,0
Edge,desktop,20200426,2,00:00:07,50.00%,2,1.5,0
Edge,desktop,20200427,2,00:00:00,100.00%,2,1,0
Edge,desktop,20200430,2,00:00:14,50.00%,2,2,0
Edge,desktop,20200506,2,00:00:03,50.00%,2,1.5,0
Edge,desktop,20200519,2,00:00:34,0.00%,2,4,0
Edge,desktop,20200525,2,00:00:00,100.00%,1,1,0
Edge,desktop,20200601,2,00:00:00,100.00%,2,1,0
Edge,desktop,20200604,2,00:01:10,0.00%,2,4,0
Edge,desktop,20200608,2,00:00:38,50.00%,2,2.5,0
Edge,desktop,20200609,2,00:05:42,50.00%,2,2.5,0
Edge,desktop,20200624,2,00:03:36,0.00%,2,8.5,1
Edge,desktop,20200708,2,00:04:02,0.00%,1,8,0
Edge,desktop,20200709,2,00:00:00,100.00%,1,1,0
Edge,desktop,20200713,2,00:00:16,50.00%,2,1.5,0
Edge,desktop,20200715,2,00:09:57,0.00%,2,18.5,2
Edge,desktop,20200722,2,00:05:24,0.00%,2,5.5,1
Edge,desktop,20200723,2,00:00:57,0.00%,2,3.5,0
Edge,desktop,20200725,2,00:01:04,0.00%,2,2.5,0
Edge,desktop,20200805,2,00:00:48,0.00%,2,4,0
Edge,desktop,20200806,2,00:01:47,50.00%,2,7,0
Edge,desktop,20200809,2,00:00:00,100.00%,2,1,0
Edge,desktop,20200813,2,00:10:45,0.00%,2,5.5,0
Edge,desktop,20200818,2,00:00:28,50.00%,2,2,0
Edge,desktop,20200831,2,00:21:44,0.00%,2,12.5,0
Edge,desktop,20200918,2,00:01:32,0.00%,2,3,0
Edge,desktop,20200921,2,00:03:43,0.00%,2,3.5,0
Edge,desktop,20200923,2,00:00:07,50.00%,2,2,0
Edge,desktop,20201007,2,00:12:19,0.00%,2,4,0
Edge,desktop,20201010,2,00:01:42,0.00%,2,3.5,0
Edge,desktop,20201017,2,00:08:25,0.00%,2,5,0
Edge,desktop,20201123,2,00:00:21,50.00%,2,2,0
Edge,desktop,20201207,2,00:00:53,0.00%,1,4.5,0
Edge,desktop,20201211,2,00:01:05,50.00%,2,1.5,0
Edge,desktop,20201215,2,00:00:19,0.00%,2,2.5,0
Edge,desktop,20201221,2,00:03:04,50.00%,2,3,0
Edge,desktop,20201227,2,00:00:33,50.00%,2,2,0
Edge,desktop,20201231,2,00:06:39,0.00%,2,7.5,0
Edge,desktop,20210107,2,00:04:49,0.00%,2,7,0
Edge,desktop,20210108,2,00:08:07,50.00%,2,6,1
Edge,desktop,20210112,2,00:18:45,0.00%,2,8.5,1
Edge,desktop,20210115,2,00:00:05,50.00%,2,1.5,0
Edge,desktop,20210117,2,00:00:25,0.00%,1,2,0
Edge,desktop,20210121,2,00:00:06,50.00%,1,1.5,0
Edge,desktop,20210124,2,00:03:33,0.00%,2,5.5,1
Edge,desktop,20210126,2,00:00:15,0.00%,2,2.5,0
Edge,desktop,20210205,2,00:05:46,0.00%,2,13,0
Edge,desktop,20210209,2,00:04:20,0.00%,2,6,1
Edge,desktop,20210218,2,00:00:00,100.00%,2,1,0
Edge,desktop,20210219,2,00:08:16,0.00%,1,7.5,3
Edge,desktop,20210221,2,00:00:16,50.00%,2,3,0
Edge,desktop,20210223,2,00:00:00,100.00%,2,1,0
Edge,desktop,20210224,2,00:00:45,50.00%,2,5,0
Edge,desktop,20210225,2,00:02:59,0.00%,2,11.5,0
Edge,desktop,20210228,2,00:01:20,50.00%,2,6,0
Edge,desktop,20210302,2,00:02:58,50.00%,2,8.5,0
Edge,desktop,20210309,2,00:00:32,0.00%,2,2.5,0
Edge,desktop,20210312,2,00:06:09,0.00%,2,6,0
Firefox,desktop,20200103,2,00:17:58,50.00%,2,20.5,1
Firefox,desktop,20200112,2,00:01:05,50.00%,2,2.5,0
Firefox,desktop,20200114,2,00:00:38,0.00%,2,3.5,0
Firefox,desktop,20200116,2,00:02:23,50.00%,2,2.5,0
Firefox,desktop,20200117,2,00:07:00,0.00%,2,7,1
Firefox,desktop,20200131,2,00:00:38,50.00%,2,2,0
Firefox,desktop,20200204,2,00:00:35,50.00%,2,2.5,0
Firefox,desktop,20200206,2,00:00:34,50.00%,2,2,0
Firefox,desktop,20200208,2,00:01:58,50.00%,2,2.5,0
Firefox,desktop,20200213,2,00:00:18,50.00%,1,2.5,0
Firefox,desktop,20200216,2,00:00:14,50.00%,2,2.5,0
Firefox,desktop,20200217,2,00:34:19,0.00%,2,14.5,2
Firefox,desktop,20200220,2,00:05:11,0.00%,2,4.5,0
Firefox,desktop,20200227,2,00:17:37,50.00%,2,8.5,0
Firefox,desktop,20200310,2,00:06:19,50.00%,1,1.5,0
Firefox,desktop,20200419,2,00:00:33,0.00%,2,4,0
Firefox,desktop,20200425,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20200430,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20200516,2,00:00:03,50.00%,2,1.5,0
Firefox,desktop,20200518,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20200520,2,00:02:17,0.00%,2,3.5,0
Firefox,desktop,20200525,2,00:06:38,0.00%,1,5.5,0
Firefox,desktop,20200603,2,00:02:44,50.00%,2,4,0
Firefox,desktop,20200614,2,00:00:14,50.00%,2,2,0
Firefox,desktop,20200621,2,00:00:17,50.00%,2,2.5,0
Firefox,desktop,20200629,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20200706,2,00:00:43,0.00%,2,2.5,0
Firefox,desktop,20200708,2,00:05:52,0.00%,2,5,0
Firefox,desktop,20200717,2,00:00:04,50.00%,2,1.5,0
Firefox,desktop,20200719,2,00:04:01,0.00%,2,4,0
Firefox,desktop,20200722,2,00:02:48,0.00%,2,3,0
Firefox,desktop,20200725,2,00:01:11,50.00%,2,2.5,0
Firefox,desktop,20200731,2,00:00:03,50.00%,2,1.5,0
Firefox,desktop,20200803,2,00:00:11,0.00%,2,3,0
Firefox,desktop,20200807,2,00:02:33,0.00%,2,5.5,0
Firefox,desktop,20200809,2,00:00:18,50.00%,2,1.5,0
Firefox,desktop,20200813,2,00:00:59,0.00%,2,3,0
Firefox,desktop,20200818,2,00:00:03,50.00%,2,1.5,0
Firefox,desktop,20200820,2,00:01:16,0.00%,2,4,1
Firefox,desktop,20200825,2,00:02:29,50.00%,2,15,0
Firefox,desktop,20200902,2,00:19:37,50.00%,2,5,2
Firefox,desktop,20200905,2,00:00:20,50.00%,2,2,0
Firefox,desktop,20200913,2,00:00:14,50.00%,2,1.5,0
Firefox,desktop,20200915,2,00:07:51,0.00%,2,4,1
Firefox,desktop,20200916,2,00:01:34,0.00%,2,3.5,0
Firefox,desktop,20200927,2,00:00:04,50.00%,2,1.5,0
Firefox,desktop,20200928,2,00:00:03,50.00%,2,1.5,0
Firefox,desktop,20200930,2,00:01:21,50.00%,2,3.5,0
Firefox,desktop,20201013,2,00:00:13,50.00%,2,3,0
Firefox,desktop,20201023,2,00:00:28,0.00%,2,2.5,0
Firefox,desktop,20201103,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20201112,2,00:01:55,50.00%,2,3,0
Firefox,desktop,20201116,2,00:00:28,50.00%,2,4.5,0
Firefox,desktop,20201119,2,00:01:37,50.00%,2,10,0
Firefox,desktop,20201124,2,00:02:46,0.00%,2,4,0
Firefox,desktop,20201201,2,00:00:11,50.00%,2,1.5,0
Firefox,desktop,20201202,2,00:00:44,50.00%,2,2,0
Firefox,desktop,20201208,2,00:37:19,50.00%,2,22.5,4
Firefox,desktop,20201209,2,00:01:23,0.00%,2,2,0
Firefox,desktop,20201213,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20201215,2,00:01:08,50.00%,2,1.5,0
Firefox,desktop,20201225,2,00:02:54,0.00%,2,5.5,1
Firefox,desktop,20210109,2,00:00:03,50.00%,2,1.5,0
Firefox,desktop,20210125,2,00:22:19,0.00%,2,16,1
Firefox,desktop,20210205,2,00:00:00,100.00%,2,1,0
Firefox,desktop,20210307,2,00:15:28,50.00%,2,4,0
Firefox,desktop,20210312,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20200103,2,00:02:21,0.00%,2,24,0
Internet Explorer,desktop,20200114,2,00:00:25,0.00%,2,2,0
Internet Explorer,desktop,20200122,2,00:01:19,0.00%,2,4,0
Internet Explorer,desktop,20200130,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20200205,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20200207,2,00:00:14,0.00%,2,2.5,0
Internet Explorer,desktop,20200210,2,00:00:08,50.00%,1,1.5,0
Internet Explorer,desktop,20200302,2,00:00:15,50.00%,2,2,0
Internet Explorer,desktop,20200305,2,00:00:35,0.00%,2,2,0
Internet Explorer,desktop,20200810,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20200902,2,00:00:00,100.00%,2,1,0
Internet Explorer,desktop,20201228,2,00:01:06,50.00%,2,2,0
Internet Explorer,tablet,20200102,2,00:22:10,0.00%,2,7,2
Internet Explorer,tablet,20200106,2,00:05:42,50.00%,1,4.5,1
Internet Explorer,tablet,20200817,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20200610,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20200630,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20200921,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20200922,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20201025,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20201102,2,00:00:14,50.00%,2,1.5,0
Mozilla Compatible Agent,desktop,20201108,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20201115,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20201214,2,00:00:04,50.00%,2,1.5,0
Mozilla Compatible Agent,desktop,20210120,2,00:00:00,100.00%,2,1,0
Mozilla Compatible Agent,desktop,20210210,2,00:00:00,100.00%,2,1,0
Opera,desktop,20200103,2,00:04:59,0.00%,2,3,0
Safari,desktop,20200101,2,00:00:25,50.00%,2,3,0
Safari,desktop,20200107,2,00:00:13,50.00%,2,1.5,0
Safari,desktop,20200110,2,00:07:22,0.00%,2,4.5,0
Safari,desktop,20200121,2,00:08:51,0.00%,2,12.5,0
Safari,desktop,20200124,2,00:00:48,50.00%,2,1.5,0
Safari,desktop,20200126,2,00:10:18,50.00%,2,15,0
Safari,desktop,20200129,2,00:06:13,0.00%,2,11,0
Safari,desktop,20200205,2,00:00:37,50.00%,2,2.5,0
Safari,desktop,20200211,2,00:01:52,50.00%,2,6,0
Safari,desktop,20200224,2,00:03:28,0.00%,2,2.5,0
Safari,desktop,20200225,2,00:13:06,50.00%,2,4.5,0
Safari,desktop,20200303,2,00:00:26,50.00%,2,2.5,0
Safari,desktop,20200308,2,00:00:31,50.00%,2,3.5,0
Safari,desktop,20200309,2,00:13:10,0.00%,2,11,1
Safari,desktop,20200312,2,00:00:07,50.00%,2,1.5,0
Safari,desktop,20200313,2,00:02:30,50.00%,2,6.5,0
Safari,desktop,20200314,2,00:00:00,100.00%,2,1,0
Safari,desktop,20200316,2,00:00:10,50.00%,2,1.5,0
Safari,desktop,20200320,2,00:00:00,100.00%,1,1,0
Safari,desktop,20200419,2,00:00:00,100.00%,2,1,0
Safari,desktop,20200428,2,00:03:35,50.00%,2,2,0
Safari,desktop,20200501,2,00:00:40,50.00%,2,2,0
Safari,desktop,20200505,2,00:00:00,100.00%,1,1,0
Safari,desktop,20200509,2,00:03:20,0.00%,2,5.5,0
Safari,desktop,20200510,2,00:01:15,0.00%,2,7,0
Safari,desktop,20200519,2,00:03:29,0.00%,2,4.5,0
Safari,desktop,20200524,2,00:01:26,0.00%,2,4,0
Safari,desktop,20200526,2,00:00:11,0.00%,2,2,0
Safari,desktop,20200604,2,00:14:36,0.00%,2,5,0
Safari,desktop,20200606,2,00:14:52,0.00%,2,5,0
Safari,desktop,20200610,2,00:03:05,0.00%,2,3,0
Safari,desktop,20200611,2,00:00:13,50.00%,2,2,0
Safari,desktop,20200617,2,00:00:00,100.00%,1,1,0
Safari,desktop,20200618,2,00:01:10,50.00%,2,2,0
Safari,desktop,20200619,2,00:00:09,50.00%,2,2.5,0
Safari,desktop,20200624,2,00:22:05,0.00%,2,11,1
Safari,desktop,20200702,2,00:13:58,0.00%,2,16.5,1
Safari,desktop,20200710,2,00:00:00,100.00%,2,1,0
Safari,desktop,20200713,2,00:01:10,0.00%,2,9,0
Safari,desktop,20200718,2,00:20:12,0.00%,2,11,1
Safari,desktop,20200721,2,00:05:07,0.00%,2,10,1
Safari,desktop,20200726,2,00:01:52,0.00%,2,8.5,0
Safari,desktop,20200729,2,00:00:36,50.00%,2,2,0
Safari,desktop,20200808,2,00:01:18,0.00%,2,3,0
Safari,desktop,20200810,2,00:04:30,0.00%,2,8.5,1
Safari,desktop,20200811,2,00:00:37,0.00%,2,4,0
Safari,desktop,20200815,2,00:00:08,0.00%,2,2.5,0
Safari,desktop,20200819,2,00:00:00,100.00%,2,1,0
Safari,desktop,20200820,2,00:02:44,50.00%,2,5,0
Safari,desktop,20200823,2,00:00:00,100.00%,2,1,0
Safari,desktop,20200826,2,00:03:39,0.00%,2,4.5,1
Safari,desktop,20200828,2,00:00:49,50.00%,2,3,0
Safari,desktop,20200830,2,00:00:24,0.00%,2,3,0
Safari,desktop,20200904,2,00:00:22,0.00%,2,3,0
Safari,desktop,20200909,2,00:01:19,0.00%,2,4.5,0
Safari,desktop,20200916,2,00:04:09,50.00%,1,3.5,0
Safari,desktop,20200917,2,00:00:23,0.00%,2,3,0
Safari,desktop,20201015,2,00:04:56,0.00%,2,3.5,0
Safari,desktop,20201018,2,00:00:07,0.00%,2,2,0
Safari,desktop,20201019,2,00:00:00,100.00%,2,1,0
Safari,desktop,20201020,2,00:00:05,50.00%,2,1.5,0
Safari,desktop,20201031,2,00:00:02,50.00%,2,1.5,0
Safari,desktop,20201102,2,00:00:11,50.00%,1,1.5,0
Safari,desktop,20201103,2,00:02:08,50.00%,2,4,1
Safari,desktop,20201105,2,00:02:13,0.00%,1,2.5,0
Safari,desktop,20201110,2,00:00:18,50.00%,2,1.5,0
Safari,desktop,20201111,2,00:00:02,50.00%,2,1.5,0
Safari,desktop,20201115,2,00:00:50,0.00%,2,3.5,0
Safari,desktop,20201118,2,00:00:03,50.00%,2,1.5,0
Safari,desktop,20201120,2,00:00:58,0.00%,2,3.5,0
Safari,desktop,20201125,2,00:00:11,50.00%,2,1.5,0
Safari,desktop,20201126,2,00:00:32,0.00%,2,3.5,0
Safari,desktop,20201203,2,00:00:21,0.00%,2,2.5,0
Safari,desktop,20201212,2,00:06:00,0.00%,2,5,1
Safari,desktop,20201214,2,00:01:34,50.00%,2,2,0
Safari,desktop,20201219,2,00:02:38,50.00%,2,2.5,0
Safari,desktop,20210112,2,00:00:04,50.00%,2,1.5,0
Safari,desktop,20210115,2,00:04:09,0.00%,2,6,1
Safari,desktop,20210118,2,00:04:50,0.00%,2,2.5,0
Safari,desktop,20210119,2,00:00:46,0.00%,2,5,0
Safari,desktop,20210121,2,00:00:14,50.00%,2,1.5,0
Safari,desktop,20210203,2,00:00:15,50.00%,2,2,0
Safari,desktop,20210218,2,00:03:08,0.00%,2,4.5,0
Safari,desktop,20210305,2,00:02:50,0.00%,2,4.5,1
Safari,desktop,20210310,2,00:00:01,50.00%,2,1.5,0
Safari,desktop,20210316,2,00:00:00,100.00%,2,1,0
Safari,mobile,20200403,2,00:00:25,0.00%,1,3,0
Safari,mobile,20200408,2,00:02:36,50.00%,2,3.5,0
Safari,mobile,20200409,2,00:01:41,50.00%,2,6.5,0
Safari,mobile,20200420,2,00:04:03,50.00%,2,2,0
Safari,mobile,20200423,2,00:00:03,50.00%,1,1.5,0
Safari,mobile,20200427,2,00:09:24,50.00%,2,2,0
Safari,mobile,20200503,2,00:03:26,50.00%,2,4.5,0
Safari,mobile,20200508,2,00:00:49,0.00%,2,2,0
Safari,mobile,20200513,2,00:00:00,100.00%,1,1,0
Safari,mobile,20201110,2,00:01:03,0.00%,2,3,0
Safari,mobile,20201115,2,00:00:07,50.00%,2,1.5,0
Safari,mobile,20201118,2,00:00:08,50.00%,2,1.5,0
Safari,tablet,20200102,2,00:00:35,0.00%,2,2,0
Safari,tablet,20200103,2,00:00:51,0.00%,1,8.5,0
Safari,tablet,20200118,2,00:00:00,100.00%,2,1,0
Safari,tablet,20200119,2,00:08:07,0.00%,1,15.5,0
Safari,tablet,20200120,2,00:05:27,0.00%,2,7.5,0
Safari,tablet,20200124,2,00:00:07,50.00%,2,1.5,0
Safari,tablet,20200215,2,00:00:15,50.00%,2,1.5,0
Safari,tablet,20200216,2,00:02:56,0.00%,1,8,1
Safari,tablet,20200217,2,00:00:06,0.00%,2,4.5,0
Safari,tablet,20200219,2,00:06:25,0.00%,2,12,1
Safari,tablet,20200221,2,00:14:11,0.00%,1,4.5,1
Safari,tablet,20200226,2,00:02:04,0.00%,2,4.5,0
Safari,tablet,20200227,2,00:00:11,50.00%,2,1.5,0
Safari,tablet,20200315,2,00:00:37,50.00%,2,2,0
Safari,tablet,20200514,2,00:16:30,0.00%,1,8,0
Safari,tablet,20200606,2,00:02:40,50.00%,2,4.5,0
Safari,tablet,20200615,2,00:00:38,0.00%,2,3.5,0
Safari,tablet,20200712,2,00:00:48,0.00%,2,3,0
Safari,tablet,20200718,2,00:02:39,0.00%,2,6,0
Safari,tablet,20200719,2,00:00:33,50.00%,2,2.5,0
Safari,tablet,20200810,2,00:00:20,50.00%,2,3,0
Safari,tablet,20200906,2,00:01:44,0.00%,2,4.5,0
Safari,tablet,20201018,2,00:00:08,0.00%,1,2.5,0
Safari,tablet,20201019,2,00:03:10,50.00%,2,9.5,0
Safari,tablet,20201223,2,00:23:18,0.00%,2,10,0
Safari,tablet,20201227,2,00:02:40,0.00%,2,3,0
Safari,tablet,20201228,2,00:04:06,50.00%,1,7.5,1
Safari,tablet,20210103,2,00:10:40,0.00%,2,14.5,1
Safari,tablet,20210104,2,00:06:29,0.00%,1,7.5,2
Safari,tablet,20210210,2,00:00:00,100.00%,1,1,0
Safari,tablet,20210301,2,00:03:27,50.00%,2,6,0
Safari,tablet,20210304,2,00:00:21,50.00%,2,1.5,0
Safari (in-app),mobile,20200111,2,00:03:12,50.00%,2,2,0
Safari (in-app),mobile,20200119,2,00:00:42,0.00%,1,3.5,0
Safari (in-app),mobile,20200129,2,00:03:02,0.00%,2,7,1
Safari (in-app),mobile,20200131,2,00:00:04,50.00%,2,1.5,0
Safari (in-app),mobile,20200207,2,00:00:44,0.00%,2,2,0
Safari (in-app),mobile,20200216,2,00:00:02,50.00%,2,1.5,0
Safari (in-app),mobile,20200219,2,00:00:24,50.00%,2,4.5,0
Safari (in-app),mobile,20200222,2,00:00:18,0.00%,2,3.5,0
Safari (in-app),mobile,20200305,2,00:00:50,0.00%,2,3,0
Safari (in-app),mobile,20200308,2,00:02:32,50.00%,2,3,0
Safari (in-app),mobile,20200609,2,00:02:25,0.00%,2,9.5,0
Safari (in-app),mobile,20200614,2,00:02:20,50.00%,2,6,0
Safari (in-app),mobile,20200615,2,00:00:10,50.00%,2,2,0
Safari (in-app),mobile,20200616,2,00:00:07,50.00%,2,2,0
Safari (in-app),mobile,20200618,2,00:00:36,0.00%,2,3,0
Safari (in-app),mobile,20200621,2,00:00:04,0.00%,2,2,0
Safari (in-app),mobile,20200629,2,00:00:11,50.00%,2,1.5,0
Safari (in-app),mobile,20200708,2,00:00:54,0.00%,2,4,0
Safari (in-app),mobile,20200721,2,00:05:07,0.00%,2,3,0
Safari (in-app),mobile,20200725,2,00:02:17,0.00%,2,4.5,0
Safari (in-app),mobile,20200802,2,00:00:26,0.00%,2,3,0
Safari (in-app),mobile,20200829,2,00:00:05,0.00%,2,2,0
Safari (in-app),mobile,20200909,2,00:00:18,0.00%,2,2,0
Safari (in-app),mobile,20200915,2,00:01:43,50.00%,2,3.5,0
Safari (in-app),mobile,20200918,2,00:00:18,0.00%,2,2,0
Safari (in-app),mobile,20200919,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20200927,2,00:00:26,0.00%,2,2.5,0
Safari (in-app),mobile,20200928,2,00:02:06,0.00%,2,5,0
Safari (in-app),mobile,20201004,2,00:04:35,0.00%,2,3,0
Safari (in-app),mobile,20201008,2,00:00:45,0.00%,1,6,0
Safari (in-app),mobile,20201009,2,00:00:29,0.00%,2,2,0
Safari (in-app),mobile,20201012,2,00:00:15,0.00%,2,2,0
Safari (in-app),mobile,20201015,2,00:00:13,0.00%,2,2,0
Safari (in-app),mobile,20201017,2,00:04:47,0.00%,2,8,0
Safari (in-app),mobile,20201018,2,00:00:32,50.00%,1,2,0
Safari (in-app),mobile,20201021,2,00:11:44,0.00%,2,6.5,0
Safari (in-app),mobile,20201023,2,00:03:57,0.00%,2,2.5,0
Safari (in-app),mobile,20201025,2,00:00:18,50.00%,2,2,0
Safari (in-app),mobile,20201101,2,00:00:36,0.00%,2,3.5,0
Safari (in-app),mobile,20201119,2,00:00:39,0.00%,2,4,0
Safari (in-app),mobile,20201120,2,00:06:24,0.00%,2,3,0
Safari (in-app),mobile,20201201,2,00:00:03,50.00%,2,1.5,0
Safari (in-app),mobile,20201205,2,00:01:33,0.00%,2,5.5,0
Safari (in-app),mobile,20201214,2,00:00:05,50.00%,2,1.5,0
Safari (in-app),mobile,20201217,2,00:00:47,0.00%,2,2,0
Safari (in-app),mobile,20201218,2,00:02:09,0.00%,2,3.5,0
Safari (in-app),mobile,20201222,2,00:00:57,50.00%,2,2.5,0
Safari (in-app),mobile,20201231,2,00:00:00,100.00%,2,1,0
Safari (in-app),mobile,20210112,2,00:00:51,0.00%,2,6,0
Safari (in-app),mobile,20210114,2,00:00:15,50.00%,2,2.5,0
Safari (in-app),mobile,20210118,2,00:00:03,50.00%,2,1.5,0
Safari (in-app),mobile,20210124,2,00:00:34,0.00%,2,3,0
Safari (in-app),mobile,20210127,2,00:00:21,0.00%,2,3,0
Safari (in-app),mobile,20210129,2,00:00:56,0.00%,2,4.5,0
Safari (in-app),mobile,20210131,2,00:02:49,0.00%,2,3.5,0
Safari (in-app),mobile,20210202,2,00:00:16,0.00%,2,2,0
Safari (in-app),mobile,20210203,2,00:00:11,0.00%,2,2.5,0
Safari (in-app),mobile,20210216,2,00:00:00,100.00%,2,1,0
